atleta_id,apelido,posicao_id,clube_id,entrou_em_campo,rodada_id,CA,DS,FC,FF,FD,FS,I,SG,A,G,DE,GS,V,PS,FT,PP,DP,CV,PC,GC,pontuacao
71571,Fernando Miguel,1,356,True,4,,,,,,,,,,,7.0,1.0,,,,,,,,,6.0
71631,Weverton,1,275,True,4,,,,,,,,1.0,,,4.0,,,,,,,,,,9.0
71684,Gustavo Gómez,3,275,True,4,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,4.8
71844,Thiago Galhardo,5,356,True,4,,,,,,,,,,,,,,,,,,,,,0.0
71898,Gabriel Pires,4,263,True,4,,7.0,1.0,,,1.0,,,,,,,,,,,,,,,8.6
72142,Danilo Avelar,3,327,True,4,,,2.0,,,,,,,,,1.0,,,,,,,,,-1.6
72294,Everson,1,282,True,4,,,,,,,,,,,5.0,2.0,,,,,,,,,3.0
72391,Fernando Diniz,6,266,True,4,,,,,,,,,,,,,,,,,,,,,4.09
72497,Gustavo Campanharo,4,285,True,4,,6.0,2.0,,1.0,,,,,,,,,,,,,,,,7.8
72580,Matheus Cavichioli,1,327,True,4,,,1.0,,,,,,,,4.0,1.0,,,,,,1.0,,,-0.3
72583,Pedro Henrique,5,285,True,4,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,0.7
72762,Ceppelini,4,1371,True,4,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,3.0
72772,Luiz Adriano,5,285,True,4,,,,1.0,,,,,,,,,,,,,,,,,0.8
72775,Fernandinho,4,293,True,4,1.0,1.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,3.4
72951,Mercado,3,285,True,4,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,2.5
73384,Samuel Xavier,2,266,True,4,,,1.0,,,,,,,,,,,,,,,,,,-0.3
73620,Bruno Alves,3,284,True,4,,,,1.0,,,1.0,,,,,,,,,,,,,,0.7
73781,Guilherme Marques,5,290,True,4,,2.0,2.0,,,,,,,,,,,,,,,,,,1.8
73850,Aloísio,5,327,True,4,,,,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,14.3
78117,Everaldo,5,265,True,4,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.6
78445,Renê,2,285,True,4,,4.0,,,,,,,,,,,,,,,,,,,4.8
78580,Jonathan Cafu,5,1371,True,4,,2.0,,,,,,,,,,,,,,,,,,,2.4
78715,Ramiro,4,283,True,4,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,6.9
78855,Thiago Santos,4,266,True,4,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
79113,Víctor Cuesta,3,263,True,4,,,,,1.0,,,1.0,,,,,,,,,,,,,6.2
79188,Silvio Romero,5,356,True,4,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,4.1
79268,Filipe Augusto,4,1371,True,4,,5.0,4.0,,,2.0,,,,,,,,,,,,,,,5.8
79631,Cano,5,266,True,4,,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,5.4
79701,Lucas Silva,4,284,True,4,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
80076,Zé Roberto,5,294,True,4,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,3.1
80196,Yago Pikachu,4,356,True,4,,,,,,,,,,,,,,,,,,,,,0.0
80287,Luciano,5,276,True,4,,,2.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,5.5
80583,Lucas Lima,4,277,True,4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,-0.1
80692,Luan,3,275,True,4,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,8.4
81091,Jair,4,267,True,4,,3.0,4.0,,,,,,,,,,,,,,,,,,2.4
81121,Lucas Mugni,4,265,True,4,,,1.0,,,,,,,,,,,,,,,,,,-0.3
81150,Mayke,2,275,True,4,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,3.4
81845,Alisson,4,276,True,4,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
81905,Henrique Dourado,5,283,True,4,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.1
82381,Juninho,4,327,True,4,,2.0,1.0,,,4.0,,,,,,,,,,,,,,,4.1
82455,Zé Rafael,4,275,True,4,1.0,3.0,5.0,,,1.0,,,1.0,,,,,,,,,,,,6.6
82628,Tinga,2,356,True,4,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0
82730,Marcelo Rangel,1,290,True,4,,,,,,,,,,,3.0,5.0,,,,,,,,,-2.0
82747,Paulo Turra,6,293,True,4,,,,,,,,,,,,,1.0,,,,,,,,5.32
82766,Wellington Rato,4,276,True,4,1.0,,,,,,,,,,,,,,,,,,,,-1.0
82792,Maurício Barbieri,6,267,True,4,,,,,,,,,,,,,,,,,,,,,3.69
83257,Gabriel,5,262,True,4,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,10.2
83433,Patrick,4,282,True,4,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
83528,Léo Pereira,3,262,True,4,,,1.0,,,,,,,,,,,,,,,,,,-0.3
84042,Tiquinho Soares,5,263,True,4,,,1.0,,,,,,,,,,,,,,,,,,-0.3
84263,Jemerson,3,282,True,4,,,1.0,,,,,,,,,,,,,,,,,,-0.3
84339,Bruno Melo,3,290,True,4,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.2
84523,Romarinho,5,356,True,4,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
84674,Lucas Evangelista,4,280,True,4,,3.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,7.0
85004,Marcos Felipe,1,265,True,4,,,,,,,,,,,4.0,1.0,,,,,,,,,3.0
85425,João Paulo,1,277,True,4,,,,,,,,,,,1.0,2.0,,,,,,,,,-1.0
85626,Léo,3,267,True,4,,,,,,,,,,,,,,,,,,,,,0.0
85931,Hyoran,4,282,True,4,,,,2.0,,,1.0,,,,,,,,,,,,,,1.5
86388,Alê,4,327,True,4,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,-1.7
86391,Sander,2,290,True,4,,4.0,1.0,,,5.0,,,,,,,,,,,,,,,7.0
86410,Victor Luis,2,294,True,4,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,1.0,-3.2
86686,Tchê Tchê,4,263,True,4,,,2.0,,1.0,,,,,,,,,,,,,,,,0.6
86711,Richard Coelho,4,283,True,4,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,0.6
86757,Everton,5,262,True,4,,3.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,7.6
86799,Rodrigo Pinho,5,294,True,4,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.5
86841,Boschilia,4,294,True,4,1.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,10.1
86864,Marlon,2,327,True,4,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,-1.4
87008,Léo Jardim,1,267,True,4,1.0,,,,,,,,,,8.0,1.0,,,,,,,,,6.0
87009,Nathan,4,284,True,4,1.0,1.0,,,,,,,,,,,,,,,,,,,0.2
87098,Matheus Peixoto,5,290,True,4,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,3.1
87225,Pedro Henrique,3,293,True,4,,1.0,,,,,,,,,,,,,,,,,,,1.2
87242,Carlos de Pena,4,285,True,4,,5.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,7.0
87402,Messias,3,277,True,4,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.1
87470,Thaciano,4,265,True,4,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,5.2
87742,Neto Moura,4,283,True,4,,1.0,,,,,,,,,,,,,,,,,,,1.2
87747,Yago Felipe,4,265,True,4,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,0.8
87853,Mauricio Lemos,3,282,True,4,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,0.5
87863,Arrascaeta,4,262,True,4,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
88033,Alan Empereur,3,1371,True,4,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.7
88037,Luís Castro,6,263,True,4,,,,,,,,,,,,,1.0,,,,,,,,8.68
88323,Ángel Romero,5,264,True,4,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
88393,Ayrton Lucas,2,262,True,4,,1.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,3.4
88857,Marcelino Moreno,4,294,True,4,,,,,,1.0,,,,,,,,,,,,,,,0.5
89226,Iago Maidana,3,327,True,4,,,2.0,,,,1.0,,,,,,,,,,,,,,-0.7
89275,William,2,283,True,4,1.0,5.0,2.0,,,1.0,,,,,,,,,,,,,,,4.9
89637,Thiago Maia,4,262,True,4,,1.0,,,,,,,,,,,,,,,,,,,1.2
89695,Iury Castilho,5,1371,True,4,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,4.6
89840,Calleri,5,276,True,4,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,4.9
89846,Cristaldo,4,284,True,4,,4.0,,1.0,,3.0,,,,1.0,,,,,,,,,,,15.1
89898,Róger Guedes,5,264,True,4,,,,4.0,4.0,2.0,,,,,,,,,,,,,,,9.0
89918,Everton Galdino,5,284,True,4,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,6.7
90031,Mendoza,5,277,True,4,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,,,3.8
90061,Bruno Pacheco,2,356,True,4,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,-0.7
90449,Rezende,4,265,True,4,,4.0,2.0,,,3.0,,,,,,,,,,,,,,,5.7
90540,Diego Gonçalves,5,290,True,4,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
90768,Fabrício Bruno,3,262,True,4,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
91151,Everaldo,5,327,True,4,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,7.5
91260,Lucas Perri,1,263,True,4,,,,,,,,1.0,,,1.0,,,,,,,,,,6.0
91473,Erick Pulgar,4,262,True,4,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,2.2
91573,Arboleda,3,276,True,4,,2.0,,,,,,1.0,,,,,,,,,,,,,7.4
91607,Rony,5,275,True,4,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,1.1
91664,Adryelson,3,263,True,4,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,5.9
91689,Matheus Jussa,4,283,False,4,1.0,,,,,,,,,,,,,,,,,,,,-1.0
91706,Marlon,2,283,True,4,,5.0,,,,,,,,,,,,,,,,,,,6.0
91708,Nino,3,266,True,4,,,,1.0,,3.0,,,,,,,,,1.0,,,,,,5.3
91772,David Duarte,3,265,True,4,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,8.3
91908,Pavón,5,282,True,4,,1.0,,2.0,,,,,,,,,,,,,,,,,2.8
92273,Odair Hellmann,6,277,True,4,,,,,,,,,,,,,,,,,,,,,3.5
92291,Bruno Viana,3,294,True,4,1.0,,2.0,,,,,,,,,,,,,,,,,,-1.6
92708,Deyverson,5,1371,True,4,,,,,,,1.0,,,,,,,,,,,,,,-0.1
92811,Bruno Rodrigues,5,283,True,4,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.2
93108,Mateus Vital,4,283,True,4,,,,,,2.0,,,,,,,,,,,,,,,1.0
93478,Wanderson,5,285,True,4,,1.0,,,,2.0,,,,,,,,,,,,,,,2.2
93550,Benítez,4,327,True,4,,2.0,3.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,6.6
93702,Gabriel Inocêncio,2,277,True,4,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.1
93790,Marlon Freitas,4,263,True,4,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,4.5
93797,Marcinho,2,327,True,4,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,2.3
93834,Keiller,1,285,True,4,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,6.0
94067,Matheus Fernandes,4,280,True,4,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,12.7
94509,Raphael Veiga,4,275,True,4,1.0,2.0,4.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,12.8
94514,Oliveira,3,283,True,4,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,-0.8
94786,Jhegson Méndez,4,276,True,4,,1.0,,,,,,,,,,,,,,,,,,,1.2
94845,Battaglia,4,282,True,4,1.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,2.9
94853,Eduardo Coudet,6,282,True,4,,,,,,,,,,,,,,,,,,,,,2.41
94931,Lucas Fernandes,4,263,True,4,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,0.3
94968,Juninho Capixaba,2,280,True,4,,5.0,4.0,2.0,,1.0,,,1.0,,,,,,,,,,,,11.9
95556,Raniele,4,1371,True,4,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
95662,Lucas Kal,4,327,True,4,,,,,,,,,,,,,,,,,,,,,0.0
95799,Artur,5,275,True,4,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,8.5
96089,Machado,4,283,True,4,,,,,1.0,,,,,,,,,,,,,,,,1.2
96340,Lima,4,266,True,4,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,12.9
96678,Bustos,2,285,True,4,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,5.4
97321,Alesson,5,290,True,4,,1.0,,,,,,,,,,,,,,,,,,,1.2
97899,Matheus Bahia,2,265,True,4,,1.0,4.0,,,3.0,,,,,,,,,,,,,,,1.5
97900,Vitão,3,285,True,4,,,,,,,,,,,,,,,,,,,,,0.0
97969,Marcos Vinícius,2,294,True,4,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.1
98022,Erick,4,293,True,4,1.0,3.0,4.0,,2.0,,1.0,,,1.0,,,,,,,,,,,11.7
98225,Pedro Raul,5,267,True,4,,,,,,1.0,,,,1.0,,,,,,,,,,,8.5
98484,Kanu,3,265,True,4,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
98605,Di Placido,2,263,True,4,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,13.6
98976,Gabriel,4,276,True,4,1.0,2.0,,,,,,,,,,,,,,,,,,,1.4
99119,Lucas Braga,5,277,True,4,,,2.0,,,,,,,,,,,,,,,,,,-0.6
99213,Puma Rodríguez,2,267,True,4,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,3.5
99214,Rodrigo Fernández,4,277,True,4,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0
99267,Pochettino,4,356,True,4,,,,,,,,,,,,,,,,,,,,,0.0
99412,Morelli,4,290,True,4,,5.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,8.2
99440,Baralhas,4,285,True,4,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,4.9
99815,Arias,4,266,True,4,,4.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,5.9
99818,Paulinho,5,282,True,4,,,,,,1.0,1.0,,,,,,,,,,,,,,0.4
100079,Zaracho,4,282,True,5,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.7
100652,Yuri Alberto,5,264,True,5,,,,,1.0,,,,,,,,,,,,,,,,1.2
100761,Liziero,4,294,True,5,,1.0,4.0,,,,,,,,,,,,,,,,,,0.0
100969,Ronald Lopes,4,1371,True,5,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,2.7
101002,Júnior Santos,5,263,True,5,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,2.4
101027,Diego,4,290,True,5,,2.0,,,,,,,,,,,,,,,,,,,2.4
101314,Ademir,5,265,True,5,,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,1.5
101319,Guga,2,266,True,5,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,10.5
101405,Wallisson,4,283,True,5,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,3.0
101579,Robson Bambu,3,267,True,5,,3.0,,1.0,,4.0,,,,,,,,,,,,,,,6.4
101594,Hugo Moura,4,293,True,5,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,0.9
101728,Diego Costa,3,276,True,5,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,5.0
101960,Vitinho,5,280,True,5,1.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,6.3
101995,Brítez,3,356,True,5,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,1.4
102130,Piquerez,2,275,True,5,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,3.3
102299,Mikael,5,327,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
102310,Matheus Felipe,3,293,True,5,,,,,,,,1.0,,,,,,,,,,,,,5.0
102318,Caio Paulista,2,276,True,5,,,1.0,,,,,1.0,,,,,,,,,,,,,4.7
102598,Helinho,5,280,True,5,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,18.9
102911,Zé Ricardo,4,290,True,5,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,5.5
102928,Canobbio,5,293,True,5,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,8.7
103347,Matheus Alexandre,2,1371,True,5,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,4.9
103388,Emmanuel Martínez,4,327,True,5,,1.0,,,,1.0,,,,,,,,,,,,,,,1.7
103645,Marcos Paulo,5,276,True,5,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2.9
103695,Jadsom Silva,4,280,True,5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,-0.8
103700,Bruno Méndez,3,264,True,5,,,,,,,,,,,,,,,,,,,,,0.0
103767,Gabriel Menino,4,275,True,5,,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,5.5
104085,Bruno Fuchs,3,282,True,5,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,6.4
104385,Igor Gomes,3,285,True,5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,-0.5
104502,Christian,4,293,True,5,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,10.9
104521,Vinícius Zanocelo,4,356,True,5,,,1.0,,,,,,,,,,,,,,,,,,-0.3
104640,Matheus Bianqui,4,294,True,5,,1.0,,,,,,,,,,,,,,,,,,,1.2
104754,Juan Vojvoda,6,356,True,5,,,,,,,,,,,,,,,,,,,,,6.02
104783,Acevedo,4,265,True,5,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,2.6
105049,Luis Henrique,5,263,True,5,,,,,,,,,,,,,,,,,,,,,0.0
105175,Khellven,2,293,True,5,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,5.1
105208,Bento,1,293,True,5,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,11.0
105584,Lucas Piton,2,267,True,5,,2.0,1.0,,,,,,,,,,,,,,,,,,2.1
105585,Roni,4,264,True,5,,2.0,1.0,,,,,,,,,,,,,,,,,,2.1
105811,Wesley,5,283,True,5,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0
105842,Edu,3,290,True,5,,2.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,2.1
105845,Matheus Araújo,4,264,True,5,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.6
105909,Vinicius Mingotti,5,265,True,5,,,1.0,,,,,,,,,,,,,,,,,,-0.3
106199,Gabriel Pec,5,267,True,5,,,2.0,,,2.0,,,,,,,,,,,,,,,0.4
106201,Figueiredo,4,267,True,5,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
106202,Bruno Gomes,4,294,True,5,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,2.4
106323,Caio Alexandre,4,356,True,5,,4.0,3.0,,1.0,,,,,,,,,,,,,,,,5.1
106434,Eduardo Santos,3,280,True,5,1.0,,2.0,,,,,,,,,,,,,,,,,,-1.6
106822,Rodrigo Nestor,4,276,True,5,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,-0.3
106829,Patryck,2,276,True,5,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,6.4
106831,Juan,5,276,True,5,,1.0,,,,,1.0,,,,,,,,,,,,,,1.1
106950,Fernando,2,293,True,5,,,1.0,,,,,1.0,,,,,,,,,,,,,4.7
107052,Stênio,5,283,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
107110,Natan,3,280,True,5,,,1.0,,1.0,,,,,,,,,,,,,,,,0.9
107111,Richard Ríos,4,275,True,5,,,,,,,,,,,,,,,,,,,,,0.0
107174,Bruno Tabata,4,275,True,5,,,,1.0,,,,,,,,,,,,,,,,,0.8
107375,Dodô,4,290,True,5,,,,,,,,,,,,,,,,,,,,,0.0
107498,André,4,266,True,5,1.0,4.0,,,,2.0,,,,,,,,,,,,1.0,,,1.8
107554,Natanael,2,294,True,5,1.0,4.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,6.8
107726,Chrystian Barletta,4,264,True,5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.5
107796,Diego Rosa,4,265,True,5,,,,1.0,,,,,,,,,,,,,,,,,0.8
108133,Isidro Pitta,5,1371,True,5,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.2
108352,Gabriel Barros,5,285,True,5,1.0,,1.0,,,,,,,,,,,,,,,,,,-1.3
108528,Galarza,4,267,True,5,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.1
108946,Victor Sá,5,263,True,5,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,3.7
109404,Thiago Andrade,5,293,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
109461,Calebe,4,356,True,5,,,,,2.0,2.0,,,,,,,,,,,,,,,3.4
109563,Joaquim,3,277,True,5,,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,11.5
109591,Andrey Santos,4,267,True,5,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,2.6
110021,Jhoanner Chávez,2,265,True,5,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0
110055,Matías Segovia,4,263,True,5,,1.0,,,,,,,1.0,,,,,,,,,,,,6.2
110415,Ângelo,5,277,True,5,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,11.3
110506,Abel Ferreira,6,275,True,5,,,,,,,,,,,,,1.0,,,,,,,,8.58
110605,Vinícius Balieiro,4,277,True,5,,,1.0,,,,,,,,,,,,,,,,,,-0.3
110727,Rubens,2,282,True,5,,3.0,,,,,,1.0,,,,,,,,,,,,,8.6
110760,Biel,5,265,True,5,,1.0,1.0,3.0,,8.0,,,,,,,,,,,,,,,7.3
110776,Orellano,4,267,True,5,,,3.0,1.0,,,,,,,,,,,,,,,,,-0.1
110818,Renato Paiva,6,265,True,5,,,,,,,,,,,,,,,,,,,,,2.88
110909,Guilherme Lopes,2,280,True,5,,,,,,,,,,,,,,,,,,,,,0.0
111309,Gustavo Martins,3,284,True,5,,1.0,,,,,,,,,,,,,,,,,,,1.2
111333,Sorriso,5,280,True,5,,,,,,4.0,,,,,,,,,,,,,,,2.0
111547,Luiz Fernando Iubel,6,1371,True,5,,,,,,,,,,,,,,,,,,,,,2.6
111682,Adson,4,264,True,5,,3.0,,,,1.0,,,,,,,,,,,,,,,4.1
111690,Matheus Cunha,1,262,True,5,,,,,,,,1.0,,,6.0,,,,,,,,,,11.0
111760,Fabinho,4,275,True,5,,,,,,,,,,,,,,,,,,,,,0.0
111766,Rodrigo,4,267,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
111771,Arthur Sales,5,265,True,5,,,,,1.0,2.0,,,,,,,,,,,,,,,2.2
111819,Thomas Luciano,2,284,True,5,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,3.1
111949,Quagliata,5,1371,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
111996,Julián Palacios,4,290,True,5,,1.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,4.3
112140,Bitello,4,284,True,5,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,11.4
112370,Emerson Ramon,5,1371,True,5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.7
112616,Gabriel Grando,1,284,True,5,1.0,,,,,,,,,,7.0,4.0,,,,,,,,,2.0
113359,Pablo Maia,4,276,True,5,,,,1.0,,,,,,,,,,,,,,,,,0.8
113558,Bruninho,4,280,True,5,,,,,,,,,,,,,,,,,,,1.0,,-1.0
114374,Lucas Pires,2,277,True,5,,4.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,11.2
114802,Vitor Roque,5,293,True,5,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,3.4
115061,Thauan Lara,2,285,True,5,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5
115100,Matheus França,4,262,True,5,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,2.2
115239,Wesley,2,262,True,5,,,3.0,,,,,1.0,,,,,,,,,,,,,4.1
115502,Ceballos,3,356,True,5,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
115915,Lelê,5,266,True,5,,,,1.0,,,,,,,,,,,,,,,,,0.8
115959,Endrick,5,275,True,5,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
115986,Denilson,4,1371,True,5,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,4.0
116012,Matheus Gonçalves,4,262,True,5,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.5
116034,Victor Hugo,4,262,True,5,,5.0,,,,,,,,,,,,,,,,,,,6.0
116432,Daniel Junior,4,283,True,5,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
116672,Daniel Ruiz,4,277,True,5,,,,,,,,,,,,,,,,,,,,,0.0
117314,Thiago Borbas,5,280,True,5,1.0,,2.0,,,3.0,1.0,,,,,,,,,,,,,,-0.2
117403,Renato Marques,5,327,True,5,,1.0,,,,,1.0,,,,,,,,,,,,,,1.1
117711,Pedro Caixinha,6,280,True,5,,,,,,,,,,,,,,,,,,,,,4.03
117870,Estevão,4,285,True,5,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
117909,Wesley,5,264,True,5,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,3.7
118747,Ed Carlos,4,277,True,5,,,,,,,,,,,,,,,,,,,,,0.0
118774,Alexsander,2,266,True,5,,5.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,9.4
118844,Kaio César,5,294,True,5,,,1.0,,,2.0,,,,,,,,,,,,,,,0.7
121184,Erick Marcus,5,267,True,5,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,10.6
121792,André,5,284,True,5,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
121821,Murillo,3,264,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
121830,Janderson,5,263,True,5,,,,,,,,,,,,,,,,,,,,,0.0
122293,Thiago Dombroski,3,294,True,5,,,1.0,,,,,,,,,,,,,,,,,,-0.3
122394,Gustavinho,4,280,True,5,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0
122420,Lucca,5,285,True,5,,,,1.0,,,,,,,,,,,,,,,,,0.8
122439,Isaac,4,266,True,5,,,,,,1.0,,,,,,,,,,,,,,,0.5
122485,Barros,4,267,True,5,,,,,,,,,,,,,,,,,,,,,0.0
123153,Zinho,5,284,True,5,,1.0,,,,,,,,,,,,,,,,,,,1.2
123360,Cauly,4,265,True,5,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0
123907,Pepa,6,283,True,5,,,,,,,,,,,,,,,,,,,,,3.65
